id,name_ar,name_en,category,type,country,region,city,latitude,longitude,geometry_type,geometry_geojson,source_url,source_type,confidence_score,is_verified,is_approximate,notes
SHJ-LAND-0088,البرج الازرق,The Blue Tower,landmarks,tower,United Arab Emirates,Sharjah,Sharjah,25.3354392,55.3754252,point,,https://www.openstreetmap.org/node/13614664201,openstreetmap,0.85,false,true,osm:node/13614664201 | no geometry cached — centroid only
SHJ-LAND-0089,جزيرة العلم,The Flag Island,landmarks,landmark,United Arab Emirates,Sharjah,Sharjah,25.3464191,55.3781908,point,,https://www.openstreetmap.org/node/13048372901,openstreetmap,0.85,false,true,osm:node/13048372901 | no geometry cached — centroid only
SHJ-LAND-0090,بيت الألعاب الشعبية,Traditional Games House,landmarks,museum,United Arab Emirates,Sharjah,Sharjah,25.3577817,55.384254,point,,https://www.openstreetmap.org/way/1426561053,openstreetmap,0.85,false,true,osm:way/1426561053 | no geometry cached — centroid only
SHJ-LAND-0091,,Turtle pond,landmarks,landmark,United Arab Emirates,Sharjah,Kalba,25.0127039,56.3617457,point,,https://www.openstreetmap.org/way/1233977756,openstreetmap,0.85,false,true,osm:way/1233977756 | no geometry cached — centroid only
SHJ-LAND-0092,,Visit Center of Khor Kalba Mangrove Reserve,landmarks,landmark,United Arab Emirates,Sharjah,Kalba,25.0131872,56.3614892,point,,https://www.openstreetmap.org/way/1233977751,openstreetmap,0.85,false,true,osm:way/1233977751 | no geometry cached — centroid only
SHJ-LAND-0093,,Wadi Al Helo Archaeological Site,landmarks,historic_site,United Arab Emirates,Sharjah,Kalba,24.9905544,56.2183043,point,,https://www.openstreetmap.org/node/6119038020,openstreetmap,0.85,false,true,osm:node/6119038020 | no geometry cached — centroid only
SHJ-LAND-0094,,Wadi Shi Archaeological Site,landmarks,historic_site,United Arab Emirates,Sharjah,Khor Fakkan,25.34696,56.3267185,point,,https://www.openstreetmap.org/node/12714778100,openstreetmap,0.85,false,true,osm:node/12714778100 | no geometry cached — centroid only
SHJ-LAND-0095,,Waterfall,landmarks,landmark,United Arab Emirates,Sharjah,Khor Fakkan,25.36638,56.34799,point,,https://www.openstreetmap.org/node/8655057250,openstreetmap,0.85,false,true,osm:node/8655057250 | no geometry cached — centroid only
SHJ-LAND-0096,,Zubarah Heritage Area,landmarks,historic_site,United Arab Emirates,Sharjah,Khor Fakkan,25.4081236,56.3628173,point,,https://www.openstreetmap.org/node/12178289135,openstreetmap,0.85,false,true,osm:node/12178289135 | no geometry cached — centroid only
SHJ-LAND-0097,,Zubarah Heritage Area,landmarks,historic_site,United Arab Emirates,Sharjah,Khor Fakkan,25.4080401,56.3628778,point,,https://www.openstreetmap.org/way/1315695829,openstreetmap,0.85,false,true,osm:way/1315695829 | no geometry cached — centroid only
SHJ-LAND-0098,سوق البحر الشارقة,,landmarks,landmark,United Arab Emirates,Sharjah,Sharjah,25.3592875,55.3868449,point,,https://www.openstreetmap.org/node/4106979995,openstreetmap,0.85,false,true,osm:node/4106979995 | no geometry cached — centroid only
SHJ-LAND-0099,مركز الاستكشاف الشارقة,,landmarks,landmark,United Arab Emirates,Sharjah,Sharjah,25.3138883,55.5285919,point,,https://www.openstreetmap.org/node/4370545490,openstreetmap,0.85,false,true,osm:node/4370545490 | no geometry cached — centroid only
SHJ-LAND-0100,مزاد وسوق السيارات المستعملة,,landmarks,landmark,United Arab Emirates,Sharjah,Sharjah,25.3240319,55.401719,point,,https://www.openstreetmap.org/node/5549437022,openstreetmap,0.85,false,true,osm:node/5549437022 | no geometry cached — centroid only
UAQ-LAND-0001,,Al Dur Temple,landmarks,historic_site,United Arab Emirates,Umm al-Quwain,Umm Al Quwain,25.5209846,55.6258424,point,,https://www.openstreetmap.org/way/1126136780,openstreetmap,0.85,false,true,osm:way/1126136780 | no geometry cached — centroid only
UAQ-LAND-0002,موقف شاطئ,Beach Park,landmarks,tower,United Arab Emirates,Umm al-Quwain,Umm Al Quwain,25.5679055,55.5608619,point,,https://www.openstreetmap.org/node/1777454612,openstreetmap,0.85,false,true,osm:node/1777454612 | no geometry cached — centroid only
UAQ-LAND-0003,حصن فلج المعلا,Falaj Al Mualla Fort,landmarks,landmark,United Arab Emirates,Umm al-Quwain,Umm Al Quwain,25.351968,55.8501677,point,,https://www.openstreetmap.org/way/792975694,openstreetmap,0.85,false,true,osm:way/792975694 | no geometry cached — centroid only
UAQ-LAND-0004,,Falaj Al Mualla Tower,landmarks,historic_site,United Arab Emirates,Umm al-Quwain,Umm Al Quwain,25.3436046,55.8479755,point,,https://www.openstreetmap.org/node/12797131317,openstreetmap,0.85,false,true,osm:node/12797131317 | no geometry cached — centroid only
UAQ-LAND-0005,الفجيرة,Fujairah,landmarks,landmark,United Arab Emirates,Umm al-Quwain,Umm Al Quwain,25.5409774,55.5410382,point,,https://www.openstreetmap.org/node/4552829190,openstreetmap,0.85,false,true,osm:node/4552829190 | no geometry cached — centroid only
UAQ-LAND-0006,,The Zoo Wild Life Park,landmarks,attraction,United Arab Emirates,Umm al-Quwain,Umm Al Quwain,25.4308841,55.688019,point,,https://www.openstreetmap.org/way/1264601828,openstreetmap,0.85,false,true,osm:way/1264601828 | no geometry cached — centroid only
UAQ-LAND-0007,متحف أم القيوين,Umm Al Quwain Museum,landmarks,museum,United Arab Emirates,Umm al-Quwain,Umm Al Quwain,25.584194,55.5706826,point,,https://www.openstreetmap.org/node/6481589188,openstreetmap,0.85,false,true,osm:node/6481589188 | no geometry cached — centroid only
AUH-LIFE-0001,,Abu Dhabi City Golf Club,lifestyle,golf_course,United Arab Emirates,Abu Dhabi,Abu Dhabi,24.4428429,54.3790925,point,,https://www.openstreetmap.org/relation/1184439,openstreetmap,0.85,false,true,osm:relation/1184439 | no geometry cached — centroid only
AUH-LIFE-0002,,Abu Dhabi Golf Course,lifestyle,golf_course,United Arab Emirates,Abu Dhabi,Abu Dhabi,24.4142102,54.5256921,point,,https://www.openstreetmap.org/way/871972187,openstreetmap,0.85,false,true,osm:way/871972187 | no geometry cached — centroid only
AUH-LIFE-0003,,Al Bahar Beach,lifestyle,beach,United Arab Emirates,Abu Dhabi,Abu Dhabi,24.4683746,54.3308217,point,,https://www.openstreetmap.org/way/1276780600,openstreetmap,0.85,false,true,osm:way/1276780600 | no geometry cached — centroid only
AUH-LIFE-0004,مرسى البندر,Al Bandar Marina,lifestyle,marina,United Arab Emirates,Abu Dhabi,Abu Dhabi,24.4517937,54.5993582,point,,https://www.openstreetmap.org/node/2473518957,openstreetmap,0.85,false,true,osm:node/2473518957 | no geometry cached — centroid only
AUH-LIFE-0005,,Al Bateen Marina,lifestyle,marina,United Arab Emirates,Abu Dhabi,Abu Dhabi,24.4499424,54.3362978,point,,https://www.openstreetmap.org/node/1814469710,openstreetmap,0.85,false,true,osm:node/1814469710 | no geometry cached — centroid only
AUH-LIFE-0006,شاطئ البطين العام,Al Bateen Public Beach,lifestyle,beach,United Arab Emirates,Abu Dhabi,Abu Dhabi,24.4268055,54.3779294,point,,https://www.openstreetmap.org/way/91910629,openstreetmap,0.85,false,true,osm:way/91910629 | no geometry cached — centroid only
AUH-LIFE-0007,,Al Bateen Wharf,lifestyle,marina,United Arab Emirates,Abu Dhabi,Abu Dhabi,24.4532116,54.336469,point,,https://www.openstreetmap.org/node/1814473883,openstreetmap,0.85,false,true,osm:node/1814473883 | no geometry cached — centroid only
AUH-LIFE-0008,,Al Forsan wakeboarding lakes,lifestyle,water_park,United Arab Emirates,Abu Dhabi,Abu Dhabi,24.4041961,54.5443813,point,,https://www.openstreetmap.org/node/1320235938,openstreetmap,0.85,false,true,osm:node/1320235938 | no geometry cached — centroid only
AUH-LIFE-0009,,Al Ghazal Golf Club,lifestyle,golf_course,United Arab Emirates,Abu Dhabi,Abu Dhabi,24.4194564,54.6448441,point,,https://www.openstreetmap.org/node/3818918475,openstreetmap,0.85,false,true,osm:node/3818918475 | no geometry cached — centroid only
AUH-LIFE-0010,,Al Hudayriyat Beach,lifestyle,beach,United Arab Emirates,Abu Dhabi,Abu Dhabi,24.4123599,54.3516659,point,,https://www.openstreetmap.org/way/603201039,openstreetmap,0.85,false,true,osm:way/603201039 | no geometry cached — centroid only
AUH-LIFE-0011,,Al Muneera Beach,lifestyle,beach,United Arab Emirates,Abu Dhabi,Abu Dhabi,24.4527759,54.6045456,point,,https://www.openstreetmap.org/way/242708429,openstreetmap,0.85,false,true,osm:way/242708429 | no geometry cached — centroid only
AUH-LIFE-0012,,Al Raha Beach,lifestyle,beach,United Arab Emirates,Abu Dhabi,Abu Dhabi,24.4859334,54.6008782,point,,https://www.openstreetmap.org/way/1121028067,openstreetmap,0.85,false,true,osm:way/1121028067 | no geometry cached — centroid only
AUH-LIFE-0013,,Al Sahil Beach,lifestyle,beach,United Arab Emirates,Abu Dhabi,Abu Dhabi,24.4763806,54.3429618,point,,https://www.openstreetmap.org/way/1276780609,openstreetmap,0.85,false,true,osm:way/1276780609 | no geometry cached — centroid only
AUH-LIFE-0014,,Al Shahamah Port,lifestyle,marina,United Arab Emirates,Abu Dhabi,Abu Dhabi,24.5110457,54.6323839,point,,https://www.openstreetmap.org/node/1836425473,openstreetmap,0.85,false,true,osm:node/1836425473 | no geometry cached — centroid only
AUH-LIFE-0015,شاطء الزينة,Al Zeina Beach,lifestyle,beach,United Arab Emirates,Abu Dhabi,Abu Dhabi,24.4567754,54.6122177,point,,https://www.openstreetmap.org/relation/3231363,openstreetmap,0.85,false,true,osm:relation/3231363 | no geometry cached — centroid only
AUH-LIFE-0016,,Amwaj Beach,lifestyle,beach,United Arab Emirates,Abu Dhabi,Abu Dhabi,24.4878238,54.6002813,point,,https://www.openstreetmap.org/way/286395409,openstreetmap,0.85,false,true,osm:way/286395409 | no geometry cached — centroid only
AUH-LIFE-0017,,Beach Rotana beach,lifestyle,beach,United Arab Emirates,Abu Dhabi,Abu Dhabi,24.4954412,54.3848491,point,,https://www.openstreetmap.org/node/1797114985,openstreetmap,0.85,false,true,osm:node/1797114985 | no geometry cached — centroid only
AUH-LIFE-0018,,Corniche Beach,lifestyle,beach,United Arab Emirates,Abu Dhabi,Abu Dhabi,24.4741924,54.3406302,point,,https://www.openstreetmap.org/way/1276780607,openstreetmap,0.85,false,true,osm:way/1276780607 | no geometry cached — centroid only
AUH-LIFE-0019,,Corniche Beach - Phase 2,lifestyle,beach,United Arab Emirates,Abu Dhabi,Abu Dhabi,24.4857644,54.3482897,point,,https://www.openstreetmap.org/way/389533522,openstreetmap,0.85,false,true,osm:way/389533522 | no geometry cached — centroid only
AUH-LIFE-0020,,Corniche Family Beach,lifestyle,beach,United Arab Emirates,Abu Dhabi,Abu Dhabi,24.4714557,54.3362355,point,,https://www.openstreetmap.org/way/997755723,openstreetmap,0.85,false,true,osm:way/997755723 | no geometry cached — centroid only
AUH-LIFE-0021,,Cove Beach,lifestyle,beach,United Arab Emirates,Abu Dhabi,Abu Dhabi,24.5019091,54.4176312,point,,https://www.openstreetmap.org/way/1013256382,openstreetmap,0.85,false,true,osm:way/1013256382 | no geometry cached — centroid only
AUH-LIFE-0022,,"Cove Beach Club, Al Reem",lifestyle,beach,United Arab Emirates,Abu Dhabi,Abu Dhabi,24.5020755,54.4175605,point,,https://www.openstreetmap.org/way/1013256379,openstreetmap,0.85,false,true,osm:way/1013256379 | no geometry cached — centroid only
AUH-LIFE-0023,مارينا قصر الإمارات,Emirates Palace Marina,lifestyle,marina,United Arab Emirates,Abu Dhabi,Abu Dhabi,24.4663816,54.3108246,point,,https://www.openstreetmap.org/node/3008469023,openstreetmap,0.85,false,true,osm:node/3008469023 | no geometry cached — centroid only
AUH-LIFE-0024,عالم فراري,Ferrari World,lifestyle,theme_park,United Arab Emirates,Abu Dhabi,Abu Dhabi,24.4840688,54.6086081,point,,https://www.openstreetmap.org/way/855448338,openstreetmap,0.9,false,true,osm:way/855448338 | no geometry cached — centroid only | wikidata:Q673656
AUH-LIFE-0025,,Flopster Beach,lifestyle,beach,United Arab Emirates,Abu Dhabi,Gantout,24.8882782,54.8525432,point,,https://www.openstreetmap.org/node/8661053567,openstreetmap,0.85,false,true,osm:node/8661053567 | no geometry cached — centroid only
AUH-LIFE-0026,,Fun Fair City,lifestyle,theme_park,United Arab Emirates,Abu Dhabi,Abu Dhabi,24.2211258,54.6832949,point,,https://www.openstreetmap.org/way/1143540433,openstreetmap,0.85,false,true,osm:way/1143540433 | no geometry cached — centroid only
AUH-LIFE-0027,فن وركس,Fun Works,lifestyle,theme_park,United Arab Emirates,Abu Dhabi,Abu Dhabi,24.4904071,54.6081515,point,,https://www.openstreetmap.org/way/521224879,openstreetmap,0.85,false,true,osm:way/521224879 | no geometry cached — centroid only
AUH-LIFE-0028,,Hudayriyat Marina,lifestyle,marina,United Arab Emirates,Abu Dhabi,Abu Dhabi,24.4117458,54.348871,point,,https://www.openstreetmap.org/node/11833660779,openstreetmap,0.85,false,true,osm:node/11833660779 | no geometry cached — centroid only
AUH-LIFE-0029,شاطئ السيدات,Ladies Beach,lifestyle,beach,United Arab Emirates,Abu Dhabi,Abu Dhabi,24.6561955,54.6792088,point,,https://www.openstreetmap.org/way/319712067,openstreetmap,0.85,false,true,osm:way/319712067 | no geometry cached — centroid only
AUH-LIFE-0030,,Ladies Beach,lifestyle,beach,United Arab Emirates,Abu Dhabi,Abu Dhabi,24.5576663,54.6344389,point,,https://www.openstreetmap.org/way/319712071,openstreetmap,0.85,false,true,osm:way/319712071 | no geometry cached — centroid only
AUH-LIFE-0031,,Marsana Beach,lifestyle,beach,United Arab Emirates,Abu Dhabi,Abu Dhabi,24.4132988,54.3478717,point,,https://www.openstreetmap.org/way/1274489568,openstreetmap,0.85,false,true,osm:way/1274489568 | no geometry cached — centroid only
AUH-LIFE-0032,,MIRFA PUBLIC BEACH,lifestyle,beach,United Arab Emirates,Abu Dhabi,Al Mirfa,24.1022182,53.4837725,point,,https://www.openstreetmap.org/way/182568013,openstreetmap,0.85,false,true,osm:way/182568013 | no geometry cached — centroid only
AUH-LIFE-0033,,Nation Rivera Beach,lifestyle,beach,United Arab Emirates,Abu Dhabi,Abu Dhabi,24.4663398,54.3275734,point,,https://www.openstreetmap.org/way/389533520,openstreetmap,0.85,false,true,osm:way/389533520 | no geometry cached — centroid only
AUH-LIFE-0034,,Rainbow Marina,lifestyle,marina,United Arab Emirates,Abu Dhabi,Abu Dhabi,24.4494449,54.3305143,point,,https://www.openstreetmap.org/node/1064016857,openstreetmap,0.85,false,true,osm:node/1064016857 | no geometry cached — centroid only
AUH-LIFE-0035,,Reem Beach,lifestyle,beach,United Arab Emirates,Abu Dhabi,Abu Dhabi,24.5002685,54.407888,point,,https://www.openstreetmap.org/way/1112717556,openstreetmap,0.85,false,true,osm:way/1112717556 | no geometry cached — centroid only
AUH-LIFE-0036,,Reem Central Park Beach,lifestyle,beach,United Arab Emirates,Abu Dhabi,Abu Dhabi,24.5037034,54.406234,point,,https://www.openstreetmap.org/way/791632169,openstreetmap,0.85,false,true,osm:way/791632169 | no geometry cached — centroid only
AUH-LIFE-0037,,Saadiyat Beach Club,lifestyle,beach,United Arab Emirates,Abu Dhabi,Abu Dhabi,24.5582729,54.4500164,point,,https://www.openstreetmap.org/way/234807130,openstreetmap,0.85,false,true,osm:way/234807130 | no geometry cached — centroid only
AUH-LIFE-0038,,Saadiyat Beach Club,lifestyle,beach,United Arab Emirates,Abu Dhabi,Abu Dhabi,24.5580659,54.4499634,point,,https://www.openstreetmap.org/way/807183765,openstreetmap,0.85,false,true,osm:way/807183765 | no geometry cached — centroid only
AUH-LIFE-0039,,Saadiyat Island Golf Course,lifestyle,golf_course,United Arab Emirates,Abu Dhabi,Abu Dhabi,24.5438957,54.4339437,point,,https://www.openstreetmap.org/relation/11177553,openstreetmap,0.85,false,true,osm:relation/11177553 | no geometry cached — centroid only
AUH-LIFE-0040,,Saadiyat Public Beach,lifestyle,beach,United Arab Emirates,Abu Dhabi,Abu Dhabi,24.5487384,54.4365536,point,,https://www.openstreetmap.org/way/234806973,openstreetmap,0.85,false,true,osm:way/234806973 | no geometry cached — centroid only
AUH-LIFE-0041,منتجع وفيلات السعديات روتانا,Saadiyat Rotana Resort & Villas,lifestyle,beach,United Arab Emirates,Abu Dhabi,Abu Dhabi,24.5420936,54.4301124,point,,https://www.openstreetmap.org/way/609731897,openstreetmap,0.85,false,true,osm:way/609731897 | no geometry cached — centroid only
AUH-LIFE-0042,,SeaWorld Abu Dhabi,lifestyle,theme_park,United Arab Emirates,Abu Dhabi,Abu Dhabi,24.485604,54.6192755,point,,https://www.openstreetmap.org/way/1022397246,openstreetmap,0.85,false,true,osm:way/1022397246 | no geometry cached — centroid only
AUH-LIFE-0043,,Soul Beach,lifestyle,beach,United Arab Emirates,Abu Dhabi,Abu Dhabi,24.5396894,54.4084088,point,,https://www.openstreetmap.org/way/1026286750,openstreetmap,0.85,false,true,osm:way/1026286750 | no geometry cached — centroid only
AUH-LIFE-0044,,"The St. Regis Saadiyat Island Resort, Abu Dhabi",lifestyle,beach,United Arab Emirates,Abu Dhabi,Abu Dhabi,24.5389153,54.4250447,point,,https://www.openstreetmap.org/way/195398759,openstreetmap,0.85,false,true,osm:way/195398759 | no geometry cached — centroid only
AUH-LIFE-0045,,Wadi Adventure,lifestyle,water_park,United Arab Emirates,Abu Dhabi,Al Ain,24.0955572,55.7397436,point,,https://www.openstreetmap.org/way/261104155,openstreetmap,0.85,false,true,osm:way/261104155 | no geometry cached — centroid only
AUH-LIFE-0046,عالم وارنر براذرز أبو ظبي,Warner Bros World Abu Dhabi,lifestyle,theme_park,United Arab Emirates,Abu Dhabi,Abu Dhabi,24.4920052,54.6000805,point,,https://www.openstreetmap.org/way/516727362,openstreetmap,0.9,false,true,osm:way/516727362 | no geometry cached — centroid only | wikidata:Q30590075
AUH-LIFE-0047,,West Bay Beach,lifestyle,beach,United Arab Emirates,Abu Dhabi,Abu Dhabi,24.4651377,54.3249821,point,,https://www.openstreetmap.org/way/1047452895,openstreetmap,0.85,false,true,osm:way/1047452895 | no geometry cached — centroid only
AUH-LIFE-0048,,Westin Abu Dhabi Golf Course,lifestyle,golf_course,United Arab Emirates,Abu Dhabi,Abu Dhabi,24.4147655,54.5317942,point,,https://www.openstreetmap.org/way/1205046325,openstreetmap,0.85,false,true,osm:way/1205046325 | no geometry cached — centroid only
AUH-LIFE-0049,,Yadi Yas Beach,lifestyle,beach,United Arab Emirates,Abu Dhabi,Abu Dhabi,24.487807,54.600976,point,,https://www.openstreetmap.org/way/1121028089,openstreetmap,0.85,false,true,osm:way/1121028089 | no geometry cached — centroid only
AUH-LIFE-0050,,Yas Links,lifestyle,golf_course,United Arab Emirates,Abu Dhabi,Abu Dhabi,24.4762023,54.5970084,point,,https://www.openstreetmap.org/relation/2244379,openstreetmap,0.85,false,true,osm:relation/2244379 | no geometry cached — centroid only
AUH-LIFE-0051,,Yas Marina,lifestyle,marina,United Arab Emirates,Abu Dhabi,Abu Dhabi,24.4672236,54.6078281,point,,https://www.openstreetmap.org/relation/2535742,openstreetmap,0.85,false,true,osm:relation/2535742 | no geometry cached — centroid only
AUH-LIFE-0052,,Yas Public Beach,lifestyle,beach,United Arab Emirates,Abu Dhabi,Abu Dhabi,24.4624088,54.591995,point,,https://www.openstreetmap.org/way/285016928,openstreetmap,0.85,false,true,osm:way/285016928 | no geometry cached — centroid only
AUH-LIFE-0053,ياس وتر ورلد,Yas Waterworld,lifestyle,water_park,United Arab Emirates,Abu Dhabi,Abu Dhabi,24.4879376,54.59949,point,,https://www.openstreetmap.org/way/227206840,openstreetmap,0.9,false,true,osm:way/227206840 | no geometry cached — centroid only | wikidata:Q21995365
DXB-LIFE-0001,,3D Blacklight Minigolf Dubai,lifestyle,theme_park,United Arab Emirates,Dubai,Dubai,25.0779011,55.135537,point,,https://www.openstreetmap.org/node/12790190901,openstreetmap,0.85,false,true,osm:node/12790190901 | no geometry cached — centroid only
DXB-LIFE-0002,,Al Badia,lifestyle,golf_course,United Arab Emirates,Dubai,Dubai,25.216234,55.362376,point,,https://www.openstreetmap.org/node/2579016801,openstreetmap,0.85,false,true,osm:node/2579016801 | no geometry cached — centroid only
DXB-LIFE-0003,,Al Badia Golf Club,lifestyle,golf_course,United Arab Emirates,Dubai,Dubai,25.214114,55.3628007,point,,https://www.openstreetmap.org/way/201577705,openstreetmap,0.85,false,true,osm:way/201577705 | no geometry cached — centroid only
DXB-LIFE-0004,الممزر,Al Mamzar,lifestyle,beach,United Arab Emirates,Dubai,Dubai,25.3136777,55.3412668,point,,https://www.openstreetmap.org/relation/9858415,openstreetmap,0.85,false,true,osm:relation/9858415 | no geometry cached — centroid only
DXB-LIFE-0005,شاطئ الممزر,Al Mamzar Beach,lifestyle,beach,United Arab Emirates,Dubai,Dubai,25.305331,55.3526935,point,,https://www.openstreetmap.org/relation/7601363,openstreetmap,0.85,false,true,osm:relation/7601363 | no geometry cached — centroid only
DXB-LIFE-0006,شاطئ الصفوح,Al Sufouh,lifestyle,beach,United Arab Emirates,Dubai,Dubai,25.1173341,55.1671394,point,,https://www.openstreetmap.org/way/337780860,openstreetmap,0.9,false,true,osm:way/337780860 | no geometry cached — centroid only | wikidata:Q124452026
DXB-LIFE-0007,,Al-Mamzar Park - Danah Beach (3),lifestyle,beach,United Arab Emirates,Dubai,Dubai,25.3227099,55.3486204,point,,https://www.openstreetmap.org/way/210558634,openstreetmap,0.85,false,true,osm:way/210558634 | no geometry cached — centroid only
DXB-LIFE-0008,Al-Mamzar Park - Flamingo Beach,Al-Mamzar Park - Flamingo Beach,lifestyle,beach,United Arab Emirates,Dubai,Dubai,25.3264071,55.3513711,point,,https://www.openstreetmap.org/node/12710626157,openstreetmap,0.85,false,true,osm:node/12710626157 | no geometry cached — centroid only
DXB-LIFE-0009,,Al-Mamzar Park - Sadaf Beach (5),lifestyle,beach,United Arab Emirates,Dubai,Dubai,25.3186837,55.3507063,point,,https://www.openstreetmap.org/way/10573404,openstreetmap,0.85,false,true,osm:way/10573404 | no geometry cached — centroid only
DXB-LIFE-0010,شاطئ أكوافنتشر,Aquaventure Beach,lifestyle,beach,United Arab Emirates,Dubai,Dubai,25.1336073,55.1227856,point,,https://www.openstreetmap.org/way/94405226,openstreetmap,0.85,false,true,osm:way/94405226 | no geometry cached — centroid only
DXB-LIFE-0011,,Arabian Ranches Golf Club,lifestyle,golf_course,United Arab Emirates,Dubai,Dubai,25.0513809,55.2679541,point,,https://www.openstreetmap.org/way/149551902,openstreetmap,0.85,false,true,osm:way/149551902 | no geometry cached — centroid only
DXB-LIFE-0012,أكوافنتشر,Atlantis-Aquaventure,lifestyle,water_park,United Arab Emirates,Dubai,Dubai,25.1346162,55.1221182,point,,https://www.openstreetmap.org/way/94404600,openstreetmap,0.85,false,true,osm:way/94404600 | no geometry cached — centroid only
DXB-LIFE-0013,أفينتورا باركس,Aventura Parks,lifestyle,theme_park,United Arab Emirates,Dubai,Dubai,25.2231026,55.4494467,point,,https://www.openstreetmap.org/way/561277691,openstreetmap,0.85,false,true,osm:way/561277691 | no geometry cached — centroid only
DXB-LIFE-0014,بوليوود باركس دبي,Bollywood Parks Dubai,lifestyle,theme_park,United Arab Emirates,Dubai,Dubai,24.9229679,55.0106203,point,,https://www.openstreetmap.org/way/508523717,openstreetmap,0.9,false,true,osm:way/508523717 | no geometry cached — centroid only | wikidata:Q33262691
DXB-LIFE-0015,مدينة الطفل,Children's City,lifestyle,theme_park,United Arab Emirates,Dubai,Dubai,25.2358482,55.3284537,point,,https://www.openstreetmap.org/way/386206274,openstreetmap,0.85,false,true,osm:way/386206274 | no geometry cached — centroid only
DXB-LIFE-0016,,Coronation Island,lifestyle,marina,United Arab Emirates,Dubai,Dubai,25.1936848,55.178218,point,,https://www.openstreetmap.org/node/5330121093,openstreetmap,0.85,false,true,osm:node/5330121093 | no geometry cached — centroid only
DXB-LIFE-0017,,D-Marin Al Seef Marina,lifestyle,marina,United Arab Emirates,Dubai,Dubai,25.2606032,55.3097085,point,,https://www.openstreetmap.org/way/1476137797,openstreetmap,0.85,false,true,osm:way/1476137797 | no geometry cached — centroid only
DXB-LIFE-0018,,D-Marin Marsa Al Arab Marina,lifestyle,marina,United Arab Emirates,Dubai,Dubai,25.1458851,55.1901182,point,,https://www.openstreetmap.org/way/1349560383,openstreetmap,0.85,false,true,osm:way/1349560383 | no geometry cached — centroid only
DXB-LIFE-0019,,Deira Islands Beach,lifestyle,beach,United Arab Emirates,Dubai,Dubai,25.3012083,55.3015037,point,,https://www.openstreetmap.org/relation/11196431,openstreetmap,0.85,false,true,osm:relation/11196431 | no geometry cached — centroid only
DXB-LIFE-0020,حديقة الديناصورات دبي زعبيل,Dinosaur Park + Garden Glow,lifestyle,theme_park,United Arab Emirates,Dubai,Dubai,25.2275747,55.297322,point,,https://www.openstreetmap.org/node/4587086378,openstreetmap,0.85,false,true,osm:node/4587086378 | no geometry cached — centroid only
DXB-LIFE-0021,,DOSC private beach,lifestyle,beach,United Arab Emirates,Dubai,Dubai,25.1754933,55.2168135,point,,https://www.openstreetmap.org/way/682854626,openstreetmap,0.85,false,true,osm:way/682854626 | no geometry cached — centroid only
DXB-LIFE-0022,ملعب خور دبي للغولف,Dubai Creek Golf Course,lifestyle,golf_course,United Arab Emirates,Dubai,Dubai,25.2428413,55.3342021,point,,https://www.openstreetmap.org/way/10741345,openstreetmap,0.85,false,true,osm:way/10741345 | no geometry cached — centroid only
DXB-LIFE-0023,,Dubai Creek Harbour Marina,lifestyle,marina,United Arab Emirates,Dubai,Dubai,25.2054337,55.3420895,point,,https://www.openstreetmap.org/node/6124908671,openstreetmap,0.85,false,true,osm:node/6124908671 | no geometry cached — centroid only
DXB-LIFE-0024,,Dubai Cruise Terminal 2,lifestyle,marina,United Arab Emirates,Dubai,Dubai,25.2722484,55.2802258,point,,https://www.openstreetmap.org/node/3239411330,openstreetmap,0.85,false,true,osm:node/3239411330 | no geometry cached — centroid only
DXB-LIFE-0025,,Dubai Garden Glow,lifestyle,theme_park,United Arab Emirates,Dubai,Dubai,25.2288371,55.2960201,point,,https://www.openstreetmap.org/node/6254640408,openstreetmap,0.85,false,true,osm:node/6254640408 | no geometry cached — centroid only
DXB-LIFE-0026,,Dubai Islands Marina,lifestyle,marina,United Arab Emirates,Dubai,Dubai,25.2876217,55.2923404,point,,https://www.openstreetmap.org/way/813228786,openstreetmap,0.85,false,true,osm:way/813228786 | no geometry cached — centroid only
DXB-LIFE-0027,دبي مارينا,Dubai Marina,lifestyle,marina,United Arab Emirates,Dubai,Dubai,25.0821346,55.1364288,point,,https://www.openstreetmap.org/relation/6200028,openstreetmap,0.85,false,true,osm:relation/6200028 | no geometry cached — centroid only
DXB-LIFE-0028,نادي الإمارات للغولف,Emirates Golf Club,lifestyle,golf_course,United Arab Emirates,Dubai,Dubai,25.0849991,55.1640134,point,,https://www.openstreetmap.org/way/10647259,openstreetmap,0.85,false,true,osm:way/10647259 | no geometry cached — centroid only
DXB-LIFE-0029,,Faldo Course,lifestyle,golf_course,United Arab Emirates,Dubai,Dubai,25.0849101,55.1641051,point,,https://www.openstreetmap.org/way/359502857,openstreetmap,0.85,false,true,osm:way/359502857 | no geometry cached — centroid only
DXB-LIFE-0030,القرية العالمية,Global Village,lifestyle,theme_park,United Arab Emirates,Dubai,Dubai,25.0681371,55.3064454,point,,https://www.openstreetmap.org/way/1205055396,openstreetmap,0.85,false,true,osm:way/1205055396 | no geometry cached — centroid only
DXB-LIFE-0031,,Happy Fun,lifestyle,theme_park,United Arab Emirates,Dubai,Dubai,25.2170493,55.4500861,point,,https://www.openstreetmap.org/node/11763476165,openstreetmap,0.85,false,true,osm:node/11763476165 | no geometry cached — centroid only
